EmployeeID,Branch,Tenure,Salary,Department,JobSatisfaction,WorkLifeBalance,CommuteDistance,MaritalStatus,Education,PerformanceRating,TrainingHours,OverTime,NumProjects,YearsSincePromotion,EnvironmentSatisfaction,ChurnLikelihood,ChurnLikelihood_
1374,Seattle,4.0,51000.0,Accounting,4.0,4.0,Long,Married,High School,3.6666666666666665,96.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1375,Boston,5.0,69500.0,Sales,3.0,5.0,Short,Married,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1376,Seattle,8.0,58500.0,Accounting,4.0,4.0,Medium,Married,Bachelor,4.0,36.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1377,Scranton,11.0,56000.0,Accounting,3.0,4.5,Short,Married,Bachelor,4.333333333333333,12.0,True,4.0,2.0,2.0,Highly Likely to Churn,1
1378,Los Angeles,11.0,73000.0,Facilities Management,3.0,3.5,Medium,Married,Master,3.6666666666666665,24.0,True,2.0,1.0,1.0,Highly Likely to Churn,1
1379,Scranton,7.0,59500.0,Marketing,2.0,3.5,Long,Divorced,Bachelor,3.333333333333333,30.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
1380,Dallas,4.0,66500.0,IT Support,3.0,4.0,Long,Married,Bachelor,4.0,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1381,Boston,4.0,69500.0,Accounting,3.0,4.0,Short,Divorced,Bachelor,3.6666666666666665,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1382,Los Angeles,2.0,69500.0,Marketing,2.0,3.5,Short,Married,Bachelor,4.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1383,New York,8.0,83000.0,Legal,3.0,4.69680306654301,Short,Married,High School,2.93516118211773,48.13456221418226,True,2.355588290707368,1.0,2.1496916835830766,Highly Likely to Churn,1
1384,Boston,12.0,70500.0,Research and Development,3.0,3.5,Long,Married,Bachelor,3.0,30.0,True,5.0,6.0,3.0,Moderately Likely to Churn,2
1385,Scranton,3.0,48000.0,Public Relations,2.0,4.470355605934101,Medium,Married,High School,4.275552875407402,87.94912075603013,True,6.394718485301759,0.0,4.109593229689852,Moderately Likely to Churn,2
1386,Los Angeles,4.0,62500.0,Procurement,2.0,3.0,Medium,Single,Bachelor,2.6666666666666665,24.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1387,New York,6.0,61000.0,Human Resources,4.0,4.5,Long,Married,High School,3.333333333333333,72.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1388,Boston,12.0,69500.0,Product Management,3.0,4.0,Long,Single,High School,4.333333333333333,40.0,True,3.0,6.0,3.0,Moderately Likely to Churn,2
1389,Los Angeles,10.0,75500.0,Legal,3.0,3.5,Medium,Married,Bachelor,3.6666666666666665,12.0,False,4.0,4.0,4.0,Moderately Likely to Churn,2
1390,Atlanta,4.0,61000.0,Administration,3.0,4.5,Medium,Divorced,Master,4.0,30.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1391,Chicago,7.0,73500.0,Marketing,3.0,4.5,Long,Married,Bachelor,4.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1392,Denver,8.0,57500.0,Human Resources,5.0,3.5,Short,Married,High School,4.333333333333333,32.0,True,4.0,1.0,3.0,Highly Likely to Churn,1
1393,Boston,18.0,67000.0,Accounting,3.0,4.0,Short,Single,High School,3.333333333333333,56.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
1394,Miami,7.0,66000.0,Research and Development,3.0,3.0,Medium,Married,Bachelor,3.333333333333333,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1395,Los Angeles,6.0,69000.0,Customer Service,3.0,4.0,Long,Single,Bachelor,4.0,12.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
1396,Denver,13.0,80500.0,Quality Assurance,5.0,3.5,Long,Married,Bachelor,2.6666666666666665,30.0,True,0.0,4.0,2.0,Highly Likely to Churn,1
1397,Los Angeles,6.0,64500.0,Procurement,3.0,3.0,Medium,Married,High School,3.0,80.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
1398,Philadelphia,5.0,74500.0,Sales,3.0,3.5,Long,Divorced,Bachelor,3.333333333333333,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1399,Philadelphia,0.0,72500.0,Product Management,5.0,3.0,Short,Single,Master,3.6666666666666665,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1400,Seattle,13.0,71000.0,Marketing,3.0,4.5,Long,Married,Bachelor,3.333333333333333,30.0,True,2.0,2.0,2.0,Highly Likely to Churn,1
1401,Los Angeles,4.0,62000.0,Sales,5.0,4.0,Medium,Married,High School,3.0,32.0,False,3.0,0.0,1.0,Highly Likely to Churn,1
1402,Scranton,6.0,65500.0,Accounting,2.0,3.5,Short,Single,Bachelor,3.0,24.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
1403,Dallas,5.0,62500.0,Research and Development,4.0,3.5,Medium,Married,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1404,Los Angeles,8.0,68000.0,Human Resources,4.0,3.5,Medium,Single,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,3.0,Highly Likely to Churn,1
1405,Los Angeles,8.0,75000.0,Customer Service,4.0,4.0,Medium,Single,Master,3.333333333333333,30.0,True,3.0,2.0,3.0,Moderately Likely to Churn,2
1406,Los Angeles,13.0,63500.0,Customer Service,3.0,4.0,Short,Divorced,Bachelor,4.0,30.0,False,3.0,4.0,2.0,Highly Likely to Churn,1
1407,Philadelphia,4.0,61000.0,Operations,3.0,3.5,Short,Single,Bachelor,3.333333333333333,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1408,San Francisco,8.0,70500.0,Product Management,5.0,4.5,Medium,Single,High School,3.0,32.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1409,Miami,13.0,75500.0,Accounting,3.0,3.5,Medium,Married,High School,3.6666666666666665,88.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1410,Denver,7.0,66000.0,Accounting,3.0,4.0,Medium,Married,High School,3.6666666666666665,88.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1411,Miami,13.0,65500.0,Quality Assurance,2.0,4.0,Medium,Divorced,Master,3.6666666666666665,30.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1412,Philadelphia,10.0,53500.0,Procurement,2.0,3.5,Long,Married,High School,3.333333333333333,96.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1413,Boston,5.0,72500.0,Human Resources,2.0,3.5,Long,Single,Bachelor,3.333333333333333,36.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1414,Dallas,7.0,60000.0,Quality Assurance,4.0,3.5,Short,Married,Bachelor,3.0,30.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
1415,Chicago,8.0,69500.0,Customer Service,3.0,3.5,Medium,Married,Bachelor,3.0,36.0,True,2.0,1.0,2.0,Highly Likely to Churn,1
1416,Philadelphia,8.0,66500.0,Administration,4.0,3.0942140155846776,Short,Single,High School,3.905607721570552,72.1404772125035,True,2.734087326132512,1.0,2.0918786431143497,Highly Likely to Churn,1
1417,New York,3.0,62000.0,Facilities Management,4.0,3.5,Short,Divorced,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1418,Boston,3.0,61000.0,Quality Assurance,4.0,4.5,Medium,Married,Bachelor,4.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1419,Miami,14.0,68000.0,IT Support,4.0,4.5,Long,Married,Bachelor,4.0,18.0,True,4.0,4.0,2.0,Highly Likely to Churn,1
1420,Boston,9.0,67500.0,Public Relations,5.0,4.0,Medium,Divorced,High School,3.333333333333333,80.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1421,Philadelphia,5.0,64500.0,Legal,3.0,3.5,Medium,Married,Bachelor,3.0,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1422,Los Angeles,3.0,68500.0,Research and Development,3.0,3.0,Short,Single,Master,3.333333333333333,30.0,True,5.0,0.0,4.0,Moderately Likely to Churn,2
1423,Scranton,5.0,46000.0,Accounting,2.0,3.5,Medium,Married,Bachelor,3.333333333333333,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1424,Los Angeles,4.0,67500.0,Accounting,3.0,3.5,Medium,Single,Bachelor,3.333333333333333,30.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
1425,New York,4.0,69500.0,Product Management,4.0,4.0,Medium,Divorced,Bachelor,4.333333333333333,30.0,False,5.0,0.0,3.0,Moderately Likely to Churn,2
1426,Seattle,4.0,67000.0,Sales,2.0,3.0,Long,Single,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1427,New York,7.0,69500.0,Accounting,4.0,3.0,Long,Single,Bachelor,3.0,6.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1428,Philadelphia,5.0,77000.0,Legal,3.0,3.720025306077119,Medium,Divorced,High School,2.9458043436551824,72.16283240089798,True,4.260274737037129,0.0,4.546797046087658,Moderately Likely to Churn,2
1429,New York,4.0,66500.0,Product Management,4.0,3.5,Medium,Married,Bachelor,3.333333333333333,30.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1430,Denver,13.0,76500.0,Customer Service,4.0,4.0,Medium,Married,Bachelor,3.333333333333333,12.0,True,2.0,0.0,2.7804985786920717,Highly Likely to Churn,1
1431,Scranton,6.0,73000.0,Sales,4.0,4.0,Long,Divorced,Bachelor,4.0,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1432,Boston,5.0,71000.0,Accounting,2.0,4.5,Medium,Married,Bachelor,4.666666666666667,30.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
1433,Denver,14.0,63500.0,IT Support,1.0,4.5,Medium,Married,Bachelor,3.6666666666666665,12.0,True,4.0,3.0,3.0,Highly Likely to Churn,1
1434,New York,3.0,59000.0,Legal,4.0,3.5,Short,Single,High School,3.6666666666666665,96.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1435,Philadelphia,5.0,78500.0,Sales,4.0,3.5,Medium,Divorced,High School,4.0,64.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1436,Philadelphia,9.0,70000.0,Research and Development,3.0,3.5,Short,Divorced,Bachelor,3.333333333333333,30.0,False,3.0,3.0,2.0,Highly Likely to Churn,1
1437,San Francisco,3.0,53500.0,Marketing,3.0,3.5,Short,Single,High School,3.0,30.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1438,Scranton,7.0,63500.0,Marketing,3.0,4.5,Long,Married,Master,4.0,36.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1439,Miami,12.0,75500.0,Operations,5.0,3.5,Short,Married,Bachelor,3.6666666666666665,36.0,True,4.0,4.0,2.0,Highly Likely to Churn,1
1440,Scranton,13.0,53500.0,Quality Assurance,3.0,3.403948335712011,Short,Married,High School,3.5523335355517016,72.80513993899572,True,4.754770896389406,3.0,3.3186003931896746,Moderately Likely to Churn,2
1441,New York,4.0,67500.0,Operations,5.0,4.0,Short,Married,Master,3.6666666666666665,30.0,False,0.0,0.0,2.0,Highly Likely to Churn,1
1442,Miami,7.0,68000.0,Research and Development,5.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,4.0,Highly Likely to Churn,1
1443,Scranton,2.0,47500.0,Legal,2.0,4.0,Medium,Married,Bachelor,3.333333333333333,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1444,Seattle,15.0,75000.0,Research and Development,5.0,3.5,Medium,Married,Bachelor,4.0,24.0,True,3.0,2.0,3.0,Moderately Likely to Churn,2
1445,New York,13.0,73500.0,Operations,2.0,3.5,Long,Married,Bachelor,3.6666666666666665,12.0,True,4.0,6.0,4.0,Moderately Likely to Churn,2
1446,Philadelphia,3.0,53500.0,Public Relations,3.0,2.5,Short,Married,High School,2.333333333333333,40.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1447,Los Angeles,15.0,70000.0,Accounting,3.0,4.385882724980879,Short,Divorced,High School,2.925238799512417,89.10265280529993,True,4.055917970807986,4.0,3.779568876366985,Moderately Likely to Churn,2
1448,Boston,11.0,51500.0,Customer Service,3.0,3.5,Long,Married,High School,3.333333333333333,96.0,True,3.0,1.0,1.0,Highly Likely to Churn,1
1449,Boston,6.0,71500.0,Sales,4.0,3.0,Short,Single,Bachelor,3.333333333333333,36.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
1450,New York,12.0,77000.0,Customer Service,3.0,4.0,Medium,Married,Bachelor,3.6666666666666665,24.0,True,2.0,4.0,2.0,Highly Likely to Churn,1
1451,New York,16.0,73500.0,Research and Development,2.0,3.0,Long,Single,Bachelor,3.333333333333333,12.0,True,4.0,4.0,3.0,Moderately Likely to Churn,2
1452,Atlanta,12.0,78500.0,Product Management,3.0,4.5,Short,Married,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1453,Scranton,5.0,70000.0,Sales,3.0,3.0,Medium,Married,Bachelor,3.0,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1454,Boston,9.0,76000.0,Research and Development,4.0,3.5,Medium,Divorced,Bachelor,3.6666666666666665,18.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
1455,New York,3.0,62500.0,Accounting,4.0,5.0,Long,Married,Bachelor,3.6666666666666665,30.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
1456,Los Angeles,3.0,70500.0,Sales,1.0,3.5,Long,Single,Bachelor,3.333333333333333,12.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
1457,San Francisco,16.0,84000.0,Sales,2.0,4.0,Long,Divorced,High School,3.333333333333333,88.0,False,4.0,4.0,3.0,Moderately Likely to Churn,2
1458,Boston,6.0,68000.0,Research and Development,2.0,3.5,Short,Single,Master,4.0,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1459,New York,13.0,72500.0,Procurement,5.0,3.5,Long,Single,Bachelor,3.6666666666666665,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1460,New York,3.0,70000.0,Legal,3.0,3.5,Medium,Divorced,High School,3.333333333333333,56.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1461,Philadelphia,6.0,60500.0,Customer Service,2.0,3.5,Short,Single,High School,3.0,80.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1462,New York,5.0,82000.0,Sales,4.0,4.0,Long,Married,Master,4.333333333333333,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1463,Scranton,6.0,61000.0,Marketing,3.0,3.5,Medium,Single,Bachelor,2.6666666666666665,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1464,Los Angeles,5.0,72000.0,Product Management,3.0,4.0,Medium,Married,Bachelor,4.333333333333333,18.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1465,Chicago,12.0,72500.0,Marketing,3.0,4.0,Long,Married,Master,3.333333333333333,30.0,True,0.0,4.0,2.0,Highly Likely to Churn,1
1466,Dallas,8.0,69500.0,Human Resources,3.0,4.0,Medium,Married,High School,3.6666666666666665,88.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1467,Seattle,14.0,59000.0,Marketing,5.0,4.0,Long,Married,High School,3.333333333333333,30.0,True,3.0,4.0,2.0,Highly Likely to Churn,1
1468,Denver,12.0,70000.0,Sales,4.0,4.5,Short,Married,Bachelor,4.333333333333333,18.0,True,0.0,4.0,3.0,Highly Likely to Churn,1
1469,Boston,6.0,69000.0,Accounting,2.0,3.5,Short,Married,Bachelor,3.6666666666666665,6.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1470,Philadelphia,9.0,60000.0,Customer Service,3.0,3.5,Medium,Divorced,High School,3.0,40.0,True,2.0,3.0,2.0,Highly Likely to Churn,1
1471,Philadelphia,4.0,65500.0,IT Support,2.0,4.0,Long,Single,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1472,Seattle,24.0,72000.0,Customer Service,2.0,3.5,Medium,Divorced,High School,3.6666666666666665,72.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1473,Philadelphia,6.0,65000.0,Marketing,4.0,3.5,Medium,Single,High School,3.333333333333333,48.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1474,New York,8.0,59000.0,Customer Service,2.0,4.5,Short,Divorced,High School,3.6666666666666665,56.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1475,Chicago,4.0,70000.0,IT Support,4.0,4.5,Long,Married,Bachelor,4.0,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1476,Chicago,14.0,81000.0,Sales,3.0,3.5,Long,Married,Bachelor,3.333333333333333,24.0,True,3.0,5.0,3.0,Moderately Likely to Churn,2
1477,Philadelphia,8.0,66500.0,Marketing,5.0,4.0,Medium,Married,Bachelor,4.0,36.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1478,Chicago,11.0,73000.0,Public Relations,3.0,3.0,Medium,Single,Bachelor,3.6666666666666665,30.0,True,4.0,4.0,3.0,Moderately Likely to Churn,2
1479,Los Angeles,6.0,80500.0,Sales,4.0,3.3708626796970806,Medium,Married,Bachelor,3.363094669193502,35.670231780980494,True,0.0,0.0,2.076626214696068,Highly Likely to Churn,1
1480,Philadelphia,12.0,71500.0,Sales,4.0,4.0,Short,Single,Bachelor,3.0,30.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1481,Chicago,8.0,54000.0,Research and Development,5.0,2.5,Long,Single,High School,3.333333333333333,30.0,True,4.0,1.0,2.7804985786920717,Moderately Likely to Churn,2
1482,Dallas,5.0,59500.0,Accounting,5.0,3.5,Short,Divorced,Bachelor,3.333333333333333,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1483,Chicago,4.0,65000.0,Accounting,3.0,3.0,Medium,Married,High School,2.6666666666666665,32.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1484,Los Angeles,8.0,64000.0,Facilities Management,2.0,4.0,Long,Divorced,High School,3.0,30.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
1485,Chicago,5.0,59000.0,Accounting,3.0,4.0,Medium,Divorced,High School,3.333333333333333,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1486,Chicago,9.0,55500.0,Human Resources,5.0,3.0,Medium,Married,Bachelor,3.333333333333333,12.0,False,3.0,2.0,3.0,Moderately Likely to Churn,2
1487,Scranton,8.0,53000.0,Operations,4.0,4.0,Long,Single,Bachelor,4.0,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1488,Miami,2.0,64500.0,Product Management,5.0,4.0,Short,Married,High School,3.6666666666666665,30.0,False,3.0,0.0,3.0,Highly Likely to Churn,1
1489,Boston,17.0,74500.0,Facilities Management,4.0,4.0,Short,Married,Bachelor,3.6666666666666665,18.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1490,New York,2.0,69500.0,Research and Development,3.0,3.5,Long,Divorced,Master,3.0,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1491,Denver,11.0,68000.0,Customer Service,2.0,3.242616775019633,Short,Married,Bachelor,3.5176408638668213,29.39328037028832,True,2.983166644119553,3.0,2.4501538495408246,Highly Likely to Churn,1
1492,Los Angeles,10.0,65500.0,Sales,2.0,3.5,Medium,Divorced,High School,3.333333333333333,40.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1493,Boston,4.0,70000.0,Human Resources,5.0,4.5,Long,Divorced,Master,4.333333333333333,24.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1494,Atlanta,5.0,72000.0,Product Management,4.0,4.267098776452156,Long,Married,Bachelor,2.6252272609202465,12.64983532445356,True,2.8618357457366077,0.0,2.1975179578514057,Highly Likely to Churn,1
1495,Chicago,4.0,64500.0,Accounting,4.0,3.990622162962498,Short,Married,Bachelor,2.947704048155809,30.0,True,4.1701082922576616,0.0,3.226971831944653,Moderately Likely to Churn,2
1496,San Francisco,8.0,80000.0,Sales,4.0,4.5,Short,Married,Bachelor,3.6666666666666665,30.0,False,4.0,1.0,2.0,Highly Likely to Churn,1
1497,Philadelphia,1.0,74500.0,Sales,3.0,3.5,Long,Single,Bachelor,3.333333333333333,36.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
1498,Boston,6.0,67500.0,Procurement,3.0,3.4955496296888624,Medium,Single,High School,2.473695734405907,80.53868682636937,True,3.0918333881626774,0.0,2.9187136634557094,Moderately Likely to Churn,2
1499,Los Angeles,6.0,55000.0,Customer Service,5.0,3.0,Short,Single,Bachelor,3.333333333333333,36.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1500,Boston,6.0,65500.0,Human Resources,2.0,3.0,Long,Married,Bachelor,3.333333333333333,12.0,True,4.0,0.0,2.7804985786920717,Moderately Likely to Churn,2
1501,Denver,10.0,62000.0,Customer Service,5.0,3.5,Long,Married,Bachelor,3.0,12.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1502,Chicago,9.0,66500.0,Marketing,4.0,3.0,Medium,Single,Bachelor,3.6666666666666665,36.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1503,New York,14.0,73000.0,Sales,2.0,4.0,Short,Single,High School,4.0,88.0,True,4.0,6.0,3.0,Moderately Likely to Churn,2
1504,Miami,5.0,53000.0,Human Resources,4.0,4.5,Short,Married,Bachelor,4.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1505,Los Angeles,12.0,79000.0,Administration,3.0,4.0,Medium,Married,Bachelor,3.333333333333333,30.0,True,0.0,3.0,2.0,Highly Likely to Churn,1
1506,Scranton,2.0,57000.0,Research and Development,5.0,4.0,Long,Divorced,Bachelor,3.333333333333333,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1507,New York,15.0,71500.0,Research and Development,4.0,3.5,Medium,Single,High School,3.6666666666666665,30.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
1508,New York,2.0,72000.0,Accounting,2.0,3.5,Long,Single,Bachelor,3.333333333333333,12.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
1509,New York,11.0,70500.0,Accounting,2.0,3.5,Short,Divorced,Bachelor,3.0,24.0,True,0.0,4.0,2.0,Highly Likely to Churn,1
1510,Boston,13.0,79000.0,Research and Development,4.0,4.0,Medium,Married,Bachelor,3.333333333333333,36.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
1511,Chicago,4.0,60500.0,Customer Service,2.0,3.5,Medium,Divorced,Bachelor,3.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1512,San Francisco,7.0,65500.0,Legal,3.0,3.5,Medium,Married,Bachelor,3.0,36.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1513,Boston,14.0,84000.0,Sales,3.0,4.0,Medium,Divorced,Bachelor,4.0,18.0,True,4.0,1.0,4.0,Moderately Likely to Churn,2
1514,Chicago,14.0,62500.0,Customer Service,4.0,4.0,Long,Divorced,High School,4.0,32.0,True,0.0,6.0,3.0,Moderately Likely to Churn,2
1515,Scranton,5.0,52000.0,Research and Development,5.0,4.0,Medium,Married,High School,3.333333333333333,48.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1516,Philadelphia,8.0,75500.0,Legal,4.0,4.0,Long,Divorced,Bachelor,3.333333333333333,24.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1517,Dallas,6.0,60000.0,Sales,4.0,3.5,Medium,Married,High School,3.333333333333333,48.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1518,Seattle,10.0,72500.0,Sales,3.0,4.5,Short,Married,Bachelor,3.6666666666666665,18.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1519,Scranton,8.0,66500.0,Research and Development,4.0,4.0,Medium,Married,Bachelor,3.6666666666666665,30.0,False,3.0,1.0,2.0,Highly Likely to Churn,1
1520,Philadelphia,8.0,72000.0,Facilities Management,5.0,4.5,Medium,Single,Bachelor,3.6666666666666665,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1521,Atlanta,7.0,62500.0,Sales,2.0,3.7177831963808767,Long,Married,Bachelor,3.337657047101526,11.828089707890609,True,4.386241273123045,0.0,2.966676098623111,Highly Likely to Churn,1
1522,Seattle,5.0,66500.0,Research and Development,2.0,4.0,Medium,Married,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1523,Scranton,4.0,57500.0,Accounting,3.0,4.5,Short,Married,High School,4.0,56.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1524,Dallas,9.0,66000.0,Legal,2.0,4.0,Medium,Single,Bachelor,2.6666666666666665,18.0,True,2.0,1.0,2.0,Highly Likely to Churn,1
